Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip_Code,Taxpayer_Organizational_Type,Taxpayer_Organizational_Name,Record_Type_Code,Record_Type_Name,SOS_Charter_Date,SOS_Status_Date,Responsibility_Beginning_Date,DateTime
32072514618,THE TIGER FREIGHT LLC,5315 TIMBER CREEK PLACE DR APT 1310,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072514626,"QUMATT BAGHDAD, INC",3307 COOPERS RIDGE WAY,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32073314893,ARSTON INVESTEMENTS LLC,15815 SANDISFIELD LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073207782,"DNA INDUSTRIAL, LLC",19310 HILLSIDE SPRINGS CIR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/23/2020 0:00,1/23/2020 0:00,1/23/2020 0:00,3/25/2020 2:13
32073207469,L CH TRANSPORT LLC,18506 GREEN LAND WAY STE C,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073172234,"RC-KATY, LLC",1400 BROADFIELD BLVD STE 600,HOUSTON,TX,77084,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,1/22/2020 0:00,1/22/2020 0:00,1/22/2020 0:00,3/25/2020 2:13
32072332136,WILBRO LLC,1718 LAKE GENEVA CT,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/24/2019 0:00,10/24/2019 0:00,10/24/2019 0:00,3/25/2020 2:13
32073364211,"AC EXPORT HOUSTON, LLC",1718 N FRY RD SUITE 175-B,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073331665,"MBZ HOLDINGS, LLC",16851 ANNA GREEN ST,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073362710,"CARPET SCENTS, L.L.C.",18706 FLAGSTONE CREEK RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073362694,"ND HOMES, L.L.C.",18706 FLAGSTONE CREEK RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072321006,EMPOWERING GENERATIONS INC.,6422 HORSEPEN BAYOU DR,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,10/23/2019 0:00,10/23/2019 0:00,10/23/2019 0:00,3/25/2020 2:13
32073361928,"P&K QUALITY AUTO SALES, LLC",5023 ADDICKS SATSUMA RD STE F,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073361845,"STANTON INVESTMENTS, LLC",17171 PARK ROW STE 160,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32072305660,JASMINE'S PARTY HALL LLC,4353 HIGHWAY 6 N,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072573333,ILLUMINATION UNLIMITED LLC,5870 HIGHWAY 6 N STE 300,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/17/2019 0:00,11/17/2019 0:00,11/17/2019 0:00,3/25/2020 2:13
32072888871,"TIPICOS AY CARAMBA RESTAURANT, LLC",16618 CLAY RD STE 360,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/23/2019 0:00,12/23/2019 0:00,12/23/2019 0:00,3/25/2020 2:13
32073205323,B&MD CONSULTING INC,19606 PARK ROW APT 1422,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32073354634,FALCON TRUCK LINE INC,1400 BROADFIELD BLVD STE 200,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32073176755,GDL EXCAVATION LLC,5090 JOYCE BLVD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/23/2020 0:00,1/23/2020 0:00,1/23/2020 0:00,3/25/2020 2:13
32072322160,I BUY REAL ESTATE INVESTMENTS LLC,15703 FERN RIDGE DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/23/2019 0:00,10/23/2019 0:00,10/23/2019 0:00,3/25/2020 2:13
32072323069,SATELLITE PROFESSIONALS LLC,16151 CAIRNWAY DR STE 107B,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32072296299,MAZE DEVELOPMENT GROUP LLC,15200 PARK ROW APT 212,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32073353123,"GREEN'S LANDING ESKIMO HUT MANAGEMENT, LLC",4026 TREY DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32072860979,EZPURIFY INNOVATION CORPORATION,16225 PARK TEN PL STE 500,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/19/2019 0:00,12/19/2019 0:00,12/19/2019 0:00,3/25/2020 2:13
32072303699,"TX PACKAGING, LLC",16810 BARKER SPRINGS RD STE 220,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32073348537,"WR INVESTMENT PROPERTIES, LLC",1400 BROADFIELD BLVD STE 105,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32072303939,STOIC LUXE INC,15238 WEEPING CEDAR LN,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32072305330,SANCHEZ BROTHERS GROUP LLC,5420 HIGHWAY 6 N STE B,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/21/2019 0:00,10/21/2019 0:00,10/21/2019 0:00,3/25/2020 2:13
32073179486,"BEESY WAX CANDLES, LLC",17343 BROOKHOLLOW COURT DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/22/2020 0:00,1/22/2020 0:00,1/22/2020 0:00,3/25/2020 2:13
32073349287,"VIKING LABORATORY SERVICES, LLC",16360 PARK TEN PL STE 101,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/6/2020 0:00,2/6/2020 0:00,2/6/2020 0:00,3/25/2020 2:13
32072858981,"INDO AMERICAN CONSERVATIVES OF TEXAS, INC",17931 SAGECROFT DR,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,12/19/2019 0:00,12/19/2019 0:00,12/19/2019 0:00,3/25/2020 2:13
32073166186,UNDER THE SEA WHOLESALE SEAFOOD LLC,2040 GREENHOUSE RD APT 3313,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
32073322359,HOUSTON LOGISTCS LLC,2218 GREENHOUSE RD APT 3203,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073368790,"FL WORLDWIDE, LLC",4002 HEATHERSAGE DR,HOUSTON,TX,77084,CI,Limited Liability Company - Foreign,V,SOS Certificate of Authority (COA) File Number,2/7/2020 0:00,2/7/2020 0:00,2/7/2020 0:00,3/25/2020 2:13
32073158746,MATTHEW'S DELIVERY LLC,6777 SOMMERALL DR APT 1521,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/22/2020 0:00,1/22/2020 0:00,1/22/2020 0:00,3/25/2020 2:13
32072339784,"V & S PROPERTY MANAGEMENT, LLC",4654 HIGHWAY 6 N STE 101G,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32072339768,"V & S REAL ESTATE INVESTMENTS, LLC",4654 HIGHWAY 6 N STE 101G,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32072515136,"ANGELFAITH PEDIATRIC HOME HEALTH CARE, LLC",16151 CAIRNWAY DR STE 205B,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/11/2019 0:00,11/11/2019 0:00,11/11/2019 0:00,3/25/2020 2:13
32072339396,GREENLIGHT HEALTHCARE LIMITED LIABILITY COMPANY,3130 CREEK ARBOR CIR,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32073315445,CROWN COINS CORPORATION,5844 HIGHWAY 6 N,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073384706,CYPRESS ROOFING PROS LLC,5707 ADDICKS SATSUMA RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/8/2020 0:00,2/8/2020 0:00,2/8/2020 0:00,3/25/2020 2:13
32073384664,GREEN EARTH OPERATIONS LLC,19622 LAKE HOLLOW LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/8/2020 0:00,2/8/2020 0:00,2/8/2020 0:00,3/25/2020 2:13
32072896916,"MARLADY PROPERTY PRESERVATION, LLC",6031 HIGHWAY 6 N STE 165,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/18/2019 0:00,12/18/2019 0:00,12/18/2019 0:00,3/25/2020 2:13
32072601357,"MY THREE REASONS, LLC",4014 ROSEBANK DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/19/2019 0:00,11/19/2019 0:00,11/19/2019 0:00,3/25/2020 2:13
32072896908,"CIRCLE OF GRACE ASSISTED LIVING, LLC",6031 HIGHWAY 6 N STE 165,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/18/2019 0:00,12/18/2019 0:00,12/18/2019 0:00,3/25/2020 2:13
32072896890,"MARLADY LOGISTICS, LLC",6031 HIGHWAY 6 N STE 165,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/18/2019 0:00,12/18/2019 0:00,12/18/2019 0:00,3/25/2020 2:13
32073317490,SLOWMO FILMS & RENTAL LLC,16365 PARK TEN PL STE 182,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073215272,HOUSTON AREA TEACHERS OF FOREIGN LANGAUAGES,3810 SAINT WILLIAM LN,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
32073215165,"SJSAPPS, LLC",18435 MORTON RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073319306,THE JANES GROUP LLC,16365 PARK TEN PL STE 182,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/4/2020 0:00,2/4/2020 0:00,2/4/2020 0:00,3/25/2020 2:13
32073319355,"T&A CENTRAL SOLUTIONS, INC",1400 BROADFIELD BLVD STE 200,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/15/2020 0:00,2/15/2020 0:00,2/15/2020 0:00,3/25/2020 2:13
32073214788,"GAVREL BOOKKEEPING SERVICES, INC.",16528 PARK ROW,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
32073214176,"KINGDOM DRIVEN LIFESTYLE CHURCH, INC.",3880 GREEN HOUSE RD,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
32072336764,"ZHI RUI INTERNATIONAL, LLC",3539 MARQUESA LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/23/2019 0:00,10/23/2019 0:00,10/23/2019 0:00,3/25/2020 2:13
32072871273,ALROSA LLC,19315 DAWN CANYON RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/21/2019 0:00,12/21/2019 0:00,12/21/2019 0:00,3/25/2020 2:13
32072579819,IT'S NOT CHEMISTRY LLC,18426 LAKEVIEW CIR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32073378146,"2S PARTNERS, LLC",17111 KIETH HARROW BLVD STE B,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32073376959,"A & M DENTAL MANAGEMENT, INC",4519 HIGHWAY 6 N,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32072519914,"INTERNATIONAL CLAIMS GROUP, LLC",17311 INDIGO MIST CT,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/10/2019 0:00,11/10/2019 0:00,11/10/2019 0:00,3/25/2020 2:13
32073375993,"VALOR NORTH AMERICA, LLC",17171 PARK ROW STE 160,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/10/2020 0:00,2/10/2020 0:00,2/10/2020 0:00,3/25/2020 2:13
32073165170,MCKINNEY FOUNDATION FOR THE DEVELOPMENT OF PERFORM,16365 PARK TEN PL STE 182,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,1/22/2020 0:00,1/22/2020 0:00,1/22/2020 0:00,3/25/2020 2:13
32073165527,"JAK NAILS PEDI, LLC",1922 GREENHOUSE RD STE 600,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
32072524658,"SLK ROOFING & CONSTRUCTION, LLC",4810 BLUEBERRY HILL DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/13/2019 0:00,11/13/2019 0:00,11/13/2019 0:00,3/25/2020 2:13
32073280185,TA SELLERS ENTERPRISE LLC,13710 PARK ROW DR APT 5101,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/31/2020 0:00,1/31/2020 0:00,1/31/2020 0:00,3/25/2020 2:13
32073189683,KVM MECHANICAL SYSTEMS LLC,1400 BROADFIELD BLVD STE 200,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/23/2020 0:00,1/23/2020 0:00,1/23/2020 0:00,3/25/2020 2:13
32072503975,"AVONDALE ON MAIN HOMEOWNERS' ASSOCIATION, INC.",1311 BROADFIELD BLVD STE 100,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/12/2019 0:00,11/12/2019 0:00,11/12/2019 0:00,3/25/2020 2:13
32072637062,"GK HOSPITALITY SILSBEE, LLC",19027 WOODGLEN DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/25/2019 0:00,11/25/2019 0:00,11/25/2019 0:00,3/25/2020 2:13
32072635181,SAVYNCARD INC.,16543 WILLIAMSTOWN DR,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/25/2019 0:00,11/25/2019 0:00,11/25/2019 0:00,3/25/2020 2:13
32073116025,R. E. D. MARKETING FIRM LLC,1760 BARKER CYPRESS RD APT 632,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/16/2020 0:00,1/16/2020 0:00,1/16/2020 0:00,3/25/2020 2:13
32072790531,"JKS TRANSPORT, LLC",15000 PARK ROW APT 212,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/12/2019 0:00,12/12/2019 0:00,12/12/2019 0:00,3/25/2020 2:13
32072843256,GOERTZ1 LLC,18511 ESPADA ST,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/16/2019 0:00,12/16/2019 0:00,12/16/2019 0:00,3/25/2020 2:13
32073116454,"QUEENSLAND, LLC",4014 HEATHERSAGE DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/16/2020 0:00,1/16/2020 0:00,1/16/2020 0:00,3/25/2020 2:13
32073475587,"BURL WYLIE, LLC",17171 PARK ROW STE 160,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/19/2020 0:00,2/19/2020 0:00,2/19/2020 0:00,3/25/2020 2:13
32073340252,CIKSA IMPORTERS INC,6102 CAPE HENRY LN,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32072477535,LUMIERE FILMS,13710 PARK ROW,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,11/7/2019 0:00,11/7/2019 0:00,11/7/2019 0:00,3/25/2020 2:13
32072476248,"A N GLOBAL CONSULTING, LLC",16360 PARK TEN PL STE 117,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/7/2019 0:00,11/7/2019 0:00,11/7/2019 0:00,3/25/2020 2:13
32073252598,"PRIDE ST. REALTY, LLC",5114 CRYSTAL BAY DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072628442,"INTUIT BEAUTY, LLC",16222 CLAY RD APT 209,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/22/2019 0:00,11/22/2019 0:00,11/22/2019 0:00,3/25/2020 2:13
32072886099,TROJAN HOLDINGS INCORPORATED,1855 BARKER CYPRESS RD STE 120,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,12/24/2019 0:00,12/24/2019 0:00,12/24/2019 0:00,3/25/2020 2:13
32073252747,WALL2FRAME LLC,16727 PARK ROW,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32072637740,DELIX LLC,15211 PARK ROW APT 712,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/25/2019 0:00,11/25/2019 0:00,11/25/2019 0:00,3/25/2020 2:13
32073101522,UCBM MAINTENANCE LLC,5943 HEATHMOOR LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/15/2020 0:00,1/15/2020 0:00,1/15/2020 0:00,3/25/2020 2:13
32073100730,"GRACIE LYNN PROPERTIES LLC, A SERIES LLC",18315 LANGSBURY DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/15/2020 0:00,1/15/2020 0:00,1/15/2020 0:00,3/25/2020 2:13
32073254693,ARTISTIC WICKS LLC,16018 RUSTIC SANDS DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/29/2020 0:00,1/29/2020 0:00,1/29/2020 0:00,3/25/2020 2:13
32073193149,"SUNSEEKERS BOOKKEEPERS, LLC",14220 PARK ROW DR APT 1313,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/24/2020 0:00,1/24/2020 0:00,1/24/2020 0:00,3/25/2020 2:13
32072367215,"MAGPIECOLONY, LLC",5111 TARNBROOK DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/25/2019 0:00,10/25/2019 0:00,10/25/2019 0:00,3/25/2020 2:13
32073458732,EPS READY MIX LLC,5723 FOREST TRAILS DR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/18/2020 0:00,2/18/2020 0:00,2/18/2020 0:00,3/25/2020 2:13
32073458740,NEXT GEN LLC,16323 HILLSIDE GARDEN LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/19/2020 0:00,2/19/2020 0:00,2/19/2020 0:00,3/25/2020 2:13
32072540860,Z&Z FAMILY LLC,17010 LOLLY LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/14/2019 0:00,11/14/2019 0:00,11/14/2019 0:00,3/25/2020 2:13
32072477949,CALCAGNO ANIBAL FRANCISCO LLC,3102 DULANEY RD,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/8/2019 0:00,11/8/2019 0:00,11/8/2019 0:00,3/25/2020 2:13
32073341359,216 LLC,3106 CREEK ARBOR CIR,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/5/2020 0:00,2/5/2020 0:00,2/5/2020 0:00,3/25/2020 2:13
32073269857,ROYAL CRAFTSMAN SERVICES LLC,4607 SCONE ST,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/27/2020 0:00,1/27/2020 0:00,1/27/2020 0:00,3/25/2020 2:13
32073273768,OPEKS TRANSPORT SYSTEM LLC,15211 PARK ROW APT 721,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/30/2020 0:00,1/30/2020 0:00,1/30/2020 0:00,3/25/2020 2:13
32072882650,"ENRICHED LOGIC, LLC",17230 LILAC VALE CT,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/17/2019 0:00,12/17/2019 0:00,12/17/2019 0:00,3/25/2020 2:13
32072885414,"MILE BRANDS, LLC",13710 PARK ROW DR APT 6307,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,12/26/2019 0:00,12/26/2019 0:00,12/26/2019 0:00,3/25/2020 2:13
32072630935,THEE MOST HIGH CORPORATION,16947 SUMMER CROSSING LN,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,11/21/2019 0:00,11/21/2019 0:00,11/21/2019 0:00,3/25/2020 2:13
32073464722,"TEXAS STAR MEML, INC",16111 CAIRNWAY DR STE 100,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/17/2020 0:00,2/17/2020 0:00,2/17/2020 0:00,3/25/2020 2:13
32073464409,REMOVE LIMITS LLC,2710 YOUPON LAKE CT,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/17/2020 0:00,2/17/2020 0:00,2/17/2020 0:00,3/25/2020 2:13
32073465570,PEOPLE'S CLUB OF NIGERIA INTERNATIONAL WOODLAND BR,6826 LOCHLANGHAM SUITE   260,HOUSTON,TX,77084,CN,Texas Non-Profit,U,Secretary of State (SOS) File Number,2/18/2020 0:00,2/18/2020 0:00,2/18/2020 0:00,3/25/2020 2:13
32073463468,THE RIGSBY DESIGN CORP,15115 PARK ROW STE 350,HOUSTON,TX,77084,CT,Texas Profit,U,Secretary of State (SOS) File Number,2/18/2020 0:00,2/18/2020 0:00,2/18/2020 0:00,3/25/2020 2:13
32073465729,BLUE KEY PROPERTIES LLC,4406 SCONE ST,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/17/2020 0:00,2/17/2020 0:00,2/17/2020 0:00,3/25/2020 2:13
32072318481,"UNITED REAL ESTATE SOLUTION, LLC",6418 BOSLEY LN,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,10/22/2019 0:00,10/22/2019 0:00,10/22/2019 0:00,3/25/2020 2:13
32073484803,"UPLIFTING INVESTMENT GROUP, LLC",19728 SAUMS RD # 137,HOUSTON,TX,77084,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,2/19/2020 0:00,2/19/2020 0:00,2/19/2020 0:00,3/25/2020 2:13
32073128103,CEDROS CONSTRUCTION SERVICES LLC,6213 GRAPEVINE ST,HOUSTON,TX,77085,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,1/17/2020 0:00,1/17/2020 0:00,1/17/2020 0:00,3/25/2020 2:13
32072476693,APF LOGISTICS  LLC,12205 ZAVALLA ST APT 5,HOUSTON,TX,77085,CL,Limited Liability Company - Texas,U,Secretary of State (SOS) File Number,11/8/2019 0:00,11/8/2019 0:00,11/8/2019 0:00,3/25/2020 2:13
32073128079,"A GIFT FROM GOD, INC.",6115 HEATHERBLOOM DR,HOUSTON,TX,77085,CM,Foreign Non-Profit,V,SOS Certificate of Authority (COA) File Number,1/21/2020 0:00,1/21/2020 0:00,1/21/2020 0:00,3/25/2020 2:13
